f,in_degree_centrality,out_degree_centrality,betweenness_centrality,eigenvector_centrality,pagerank,core_number,closeness_centrality,katz_centrality
27,0.02883904362829677,0.0004929751047572097,0.00012324377618930243,0.10759181661326103,0.05077643578999261,0.0006162188809465122,0.09699285186098101,0.05361104264234656
28,0.02625092432832142,0.00012324377618930243,0.00012324377618930243,0.1006901651466601,0.04104017747103771,0.0006162188809465122,0.09169336948484101,0.04991372935666749
29,0.024525511461671187,0.00012324377618930243,0.00012324377618930243,0.09218634458959822,0.03290608824254375,0.0006162188809465122,0.08811929997535124,0.04091693369484841
30,0.020828198175992112,0.00012324377618930243,0.00012324377618930243,0.08553118067537589,0.029578506285432585,0.0006162188809465122,0.08368252403253636,0.03672664530441213
31,0.018856297756963274,0.00012324377618930243,0.00012324377618930243,0.07862952920877496,0.026620655656889328,0.0006162188809465122,0.0806014296278038,0.030564456494947004
32,0.01466600936652699,0.00012324377618930243,0.00012324377618930243,0.07616465368498891,0.01811683509982746,0.0006162188809465122,0.07505545969928519,0.024032536356913974
33,0.012694108947498152,0.00012324377618930243,0.00012324377618930243,0.07308355928025635,0.014912496918905595,0.0006162188809465122,0.0702489524279024,0.01417303426176978
34,0.006038945033275819,0.00012324377618930243,0.00012324377618930243,0.06766083312792703,0.013926546709391176,0.00012324377618930243,0.06433325117081587,0.013187084052255361
35,0.004683263495193493,0.00012324377618930243,0.00012324377618930243,0.06125215676608331,0.009736258318954893,0.00012324377618930243,0.059896475228000984,0.009859502095144195
36,0.004313532166625585,0.00012324377618930243,0.00012324377618930243,0.056815380823268424,0.007394626571358146,0.00012324377618930243,0.05361104264234656,0.006778407690411634
37,0.0006162188809465122,0.00012324377618930243,0.00012324377618930243,0.055829430613754005,0.004683263495193493,0.00012324377618930243,0.053241311313778655,0.0016021690904609318
38,0.0006162188809465122,0.00012324377618930243,0.00012324377618930243,0.051639142223317724,0.004683263495193493,0.00012324377618930243,0.04868129159477447,0.0006162188809465122
39,0.0006162188809465122,0.00012324377618930243,0.00012324377618930243,0.050653192013803305,0.004683263495193493,0.00012324377618930243,0.0457234409662312,0.0006162188809465122
40,0.0006162188809465122,0.00012324377618930243,0.00012324377618930243,0.04609317229479911,0.0016021690904609318,0.00012324377618930243,0.04399802809958097,0.0006162188809465122
41,0.0006162188809465122,0.00012324377618930243,0.00012324377618930243,0.0403007148139019,0.0016021690904609318,0.00012324377618930243,0.03820557061868376,0.0006162188809465122
42,0.0006162188809465122,0.00012324377618930243,0.00012324377618930243,0.039068277052008875,0.0016021690904609318,0.00012324377618930243,0.031057431599704213,0.0006162188809465122
43,0.0006162188809465122,0.00012324377618930243,0.00012324377618930243,0.03783583929011585,0.0006162188809465122,0.00012324377618930243,0.028592556075918166,0.0006162188809465122
44,0.0006162188809465122,0.00012324377618930243,0.00012324377618930243,0.03586393887108701,0.0006162188809465122,0.00012324377618930243,0.02834606852353956,0.0006162188809465122
45,0.0006162188809465122,0.00012324377618930243,0.00012324377618930243,0.030071481390189794,0.0006162188809465122,0.00012324377618930243,0.02822282474735026,0.0006162188809465122
46,0.0006162188809465122,0.00012324377618930243,0.00012324377618930243,0.029948237614000492,0.0006162188809465122,0.00012324377618930243,0.02280009859502095,0.0006162188809465122
47,0.0006162188809465122,0.00012324377618930243,0.00012324377618930243,0.027976337194971654,0.0006162188809465122,0.00012324377618930243,0.02181414838550653,0.0006162188809465122
48,0.0006162188809465122,0.00012324377618930243,0.00012324377618930243,0.02427902390929258,0.0006162188809465122,0.00012324377618930243,0.021567660833127927,0.0006162188809465122
49,0.0006162188809465122,0.00012324377618930243,0.00012324377618930243,0.02427902390929258,0.0006162188809465122,0.00012324377618930243,0.021444417056938624,0.0006162188809465122
50,0.0006162188809465122,0.00012324377618930243,0.00012324377618930243,0.023662805028346067,0.0006162188809465122,0.00012324377618930243,0.020581710623613508,0.0006162188809465122
51,0.0006162188809465122,0.00012324377618930243,0.00012324377618930243,0.020581710623613508,0.0006162188809465122,0.00012324377618930243,0.01971900419028839,0.0006162188809465122
52,0.0006162188809465122,0.00012324377618930243,0.00012324377618930243,0.017993591323638158,0.0006162188809465122,0.00012324377618930243,0.017500616218880948,0.0006162188809465122
53,0.0006162188809465122,0.00012324377618930243,0.00012324377618930243,0.016021690904609316,0.0006162188809465122,0.00012324377618930243,0.017500616218880948,0.0006162188809465122
54,0.0006162188809465122,0.00012324377618930243,0.00012324377618930243,0.014542765590337688,0.0006162188809465122,0.00012324377618930243,0.015528715799852107,0.0006162188809465122
55,0.0006162188809465122,0.00012324377618930243,0.00012324377618930243,0.014542765590337688,0.0006162188809465122,0.00012324377618930243,0.0151589844712842,0.0006162188809465122
56,0.0006162188809465122,0.00012324377618930243,0.00012324377618930243,0.014049790485580478,0.0006162188809465122,0.00012324377618930243,0.013556815380823269,0.0006162188809465122
57,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.013310327828444664,0.0006162188809465122,0.00012324377618930243,0.013556815380823269,0.0006162188809465122
58,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.013310327828444664,0.0006162188809465122,0.00012324377618930243,0.013310327828444664,0.0006162188809465122
59,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.013063840276066059,0.0006162188809465122,0.00012324377618930243,0.013063840276066059,0.0006162188809465122
60,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00813408922849396,0.00012324377618930243,0.00012324377618930243,0.006778407690411634,0.00012324377618930243
61,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00813408922849396,0.00012324377618930243,0.00012324377618930243,0.006778407690411634,0.00012324377618930243
62,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00813408922849396,0.00012324377618930243,0.00012324377618930243,0.006778407690411634,0.00012324377618930243
63,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00813408922849396,0.00012324377618930243,0.00012324377618930243,0.006778407690411634,0.00012324377618930243
64,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.005422726152329307,0.00012324377618930243,0.00012324377618930243,0.006778407690411634,0.00012324377618930243
65,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.005422726152329307,0.00012324377618930243,0.00012324377618930243,0.004313532166625585,0.00012324377618930243
66,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.004313532166625585,0.00012324377618930243,0.00012324377618930243,0.004313532166625585,0.00012324377618930243
67,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.004313532166625585,0.00012324377618930243,0.00012324377618930243,0.004313532166625585,0.00012324377618930243
68,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.004313532166625585,0.00012324377618930243,0.00012324377618930243,0.004313532166625585,0.00012324377618930243
69,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.004313532166625585,0.00012324377618930243,0.00012324377618930243,0.004313532166625585,0.00012324377618930243
70,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.004313532166625585,0.00012324377618930243,0.00012324377618930243,0.004313532166625585,0.00012324377618930243
71,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.0008627064333251171,0.00012324377618930243,0.00012324377618930243,0.004313532166625585,0.00012324377618930243
72,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.0008627064333251171,0.00012324377618930243,0.00012324377618930243,0.0009859502095144195,0.00012324377618930243
73,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.0008627064333251171,0.00012324377618930243,0.00012324377618930243,0.0008627064333251171,0.00012324377618930243
74,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.0006162188809465122,0.00012324377618930243,0.00012324377618930243,0.0008627064333251171,0.00012324377618930243
75,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.0006162188809465122,0.00012324377618930243,0.00012324377618930243,0.0008627064333251171,0.00012324377618930243
76,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.0006162188809465122,0.00012324377618930243,0.00012324377618930243,0.0008627064333251171,0.00012324377618930243
77,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.0006162188809465122,0.00012324377618930243,0.00012324377618930243,0.0006162188809465122,0.00012324377618930243
78,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.0006162188809465122,0.00012324377618930243,0.00012324377618930243,0.0006162188809465122,0.00012324377618930243
79,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.0006162188809465122,0.00012324377618930243,0.00012324377618930243,0.0006162188809465122,0.00012324377618930243
80,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.0006162188809465122,0.00012324377618930243,0.00012324377618930243,0.0006162188809465122,0.00012324377618930243
81,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.0006162188809465122,0.00012324377618930243,0.00012324377618930243,0.0006162188809465122,0.00012324377618930243
82,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.0006162188809465122,0.00012324377618930243,0.00012324377618930243,0.0006162188809465122,0.00012324377618930243
83,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.0006162188809465122,0.00012324377618930243,0.00012324377618930243,0.0006162188809465122,0.00012324377618930243
84,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.0006162188809465122,0.00012324377618930243,0.00012324377618930243,0.0006162188809465122,0.00012324377618930243
85,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.0006162188809465122,0.00012324377618930243,0.00012324377618930243,0.0006162188809465122,0.00012324377618930243
86,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.0006162188809465122,0.00012324377618930243,0.00012324377618930243,0.0006162188809465122,0.00012324377618930243
87,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.0006162188809465122,0.00012324377618930243,0.00012324377618930243,0.0006162188809465122,0.00012324377618930243
88,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.0006162188809465122,0.00012324377618930243,0.00012324377618930243,0.0006162188809465122,0.00012324377618930243
89,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.0006162188809465122,0.00012324377618930243,0.00012324377618930243,0.0006162188809465122,0.00012324377618930243
90,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.0006162188809465122,0.00012324377618930243,0.00012324377618930243,0.0006162188809465122,0.00012324377618930243
91,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243
92,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243
93,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243
94,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243
95,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243
96,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243
97,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243
98,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243,0.00012324377618930243
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
