f,in_degree_centrality,out_degree_centrality,betweenness_centrality,eigenvector_centrality,pagerank,core_number,closeness_centrality,katz_centrality
39,0.0002396702137858307,1.5978014252388713e-05,1.5978014252388713e-05,0.05966190521841946,0.0002396702137858307,1.5978014252388713e-05,0.0567698846387371,0.0002396702137858307
40,0.0002396702137858307,1.5978014252388713e-05,1.5978014252388713e-05,0.05787236762215192,0.0002396702137858307,1.5978014252388713e-05,0.05470872080017895,0.0002396702137858307
41,0.00019173617102866456,1.5978014252388713e-05,1.5978014252388713e-05,0.05574729172658422,0.0002396702137858307,1.5978014252388713e-05,0.05303102930367814,0.0002396702137858307
42,0.00019173617102866456,1.5978014252388713e-05,1.5978014252388713e-05,0.0535103697312498,0.0002396702137858307,1.5978014252388713e-05,0.05077812929409133,0.0002396702137858307
43,0.00019173617102866456,1.5978014252388713e-05,1.5978014252388713e-05,0.05140127184993449,0.0002396702137858307,1.5978014252388713e-05,0.049372064039881126,0.0002396702137858307
44,0.00019173617102866456,1.5978014252388713e-05,1.5978014252388713e-05,0.05042661298053878,0.0002396702137858307,1.5978014252388713e-05,0.04641613140318921,0.0002396702137858307
45,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.048013932828428085,0.0002396702137858307,1.5978014252388713e-05,0.04478637394944556,0.0002396702137858307
46,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.04604863707538427,7.989007126194357e-05,1.5978014252388713e-05,0.04312466046719714,0.0002396702137858307
47,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.04421116543635957,1.5978014252388713e-05,1.5978014252388713e-05,0.041654683155977375,0.0002396702137858307
48,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.042022177483782314,1.5978014252388713e-05,1.5978014252388713e-05,0.04010481577349567,4.793404275716614e-05
49,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.03927395903237146,1.5978014252388713e-05,1.5978014252388713e-05,0.03812354200619947,4.793404275716614e-05
50,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.037420509379094365,1.5978014252388713e-05,1.5978014252388713e-05,0.0358227079538555,4.793404275716614e-05
51,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.035694883839836385,1.5978014252388713e-05,1.5978014252388713e-05,0.03476815901319784,1.5978014252388713e-05
52,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.03382545617230691,1.5978014252388713e-05,1.5978014252388713e-05,0.0328507973029112,1.5978014252388713e-05
53,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.0324193909180967,1.5978014252388713e-05,1.5978014252388713e-05,0.03056594126481961,1.5978014252388713e-05
54,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.031237017863419935,1.5978014252388713e-05,1.5978014252388713e-05,0.02941552423864762,1.5978014252388713e-05
55,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.029431502252900008,1.5978014252388713e-05,1.5978014252388713e-05,0.02879238168280446,1.5978014252388713e-05
56,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.02772185472789442,1.5978014252388713e-05,1.5978014252388713e-05,0.0273224043715847,1.5978014252388713e-05
57,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.026539481673217652,1.5978014252388713e-05,1.5978014252388713e-05,0.025309174575783723,1.5978014252388713e-05
58,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.0242066915923689,1.5978014252388713e-05,1.5978014252388713e-05,0.02359952705077813,1.5978014252388713e-05
59,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.02372735116479724,1.5978014252388713e-05,1.5978014252388713e-05,0.021746077397501038,1.5978014252388713e-05
60,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.02272073626689675,1.5978014252388713e-05,1.5978014252388713e-05,0.020835330585114883,1.5978014252388713e-05
61,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.02176205541175343,1.5978014252388713e-05,1.5978014252388713e-05,0.019908605758476337,1.5978014252388713e-05
62,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.01963697951618573,1.5978014252388713e-05,1.5978014252388713e-05,0.018566452561275686,1.5978014252388713e-05
63,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.01735212347809414,1.5978014252388713e-05,1.5978014252388713e-05,0.01762374972038475,1.5978014252388713e-05
64,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.016169750423417378,1.5978014252388713e-05,1.5978014252388713e-05,0.015834212124117213,1.5978014252388713e-05
65,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.015115201482759723,1.5978014252388713e-05,1.5978014252388713e-05,0.014827597226216726,1.5978014252388713e-05
66,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.014524014955421341,1.5978014252388713e-05,1.5978014252388713e-05,0.012990125587192024,1.5978014252388713e-05
67,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.012622631259387083,1.5978014252388713e-05,1.5978014252388713e-05,0.012750455373406194,1.5978014252388713e-05
68,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.01142428019045793,1.5978014252388713e-05,1.5978014252388713e-05,0.011807752532515259,1.5978014252388713e-05
69,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.01006614897900489,1.5978014252388713e-05,1.5978014252388713e-05,0.010449621321062218,1.5978014252388713e-05
70,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.009107468123861567,1.5978014252388713e-05,1.5978014252388713e-05,0.008100853225961078,1.5978014252388713e-05
71,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.007461732655865529,1.5978014252388713e-05,1.5978014252388713e-05,0.006678809957498482,1.5978014252388713e-05
72,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.0060556674016553225,1.5978014252388713e-05,1.5978014252388713e-05,0.005879909244879047,1.5978014252388713e-05
73,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.004825360304221391,1.5978014252388713e-05,1.5978014252388713e-05,0.004761448247211837,1.5978014252388713e-05
74,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.004649602147445115,1.5978014252388713e-05,1.5978014252388713e-05,0.004649602147445115,1.5978014252388713e-05
75,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.004266129805387786,1.5978014252388713e-05,1.5978014252388713e-05,0.003627009235292238,1.5978014252388713e-05
76,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.0022049659668296425,1.5978014252388713e-05,1.5978014252388713e-05,0.0021570319240724763,1.5978014252388713e-05
77,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.0022049659668296425,1.5978014252388713e-05,1.5978014252388713e-05,0.0021570319240724763,1.5978014252388713e-05
78,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.0004633624133192727,1.5978014252388713e-05,1.5978014252388713e-05,0.0021570319240724763,1.5978014252388713e-05
79,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.0004633624133192727,1.5978014252388713e-05,1.5978014252388713e-05,0.0021570319240724763,1.5978014252388713e-05
80,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.0004633624133192727,1.5978014252388713e-05,1.5978014252388713e-05,0.0004633624133192727,1.5978014252388713e-05
81,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.0003674943278049404,1.5978014252388713e-05,1.5978014252388713e-05,0.0003674943278049404,1.5978014252388713e-05
82,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.0003674943278049404,1.5978014252388713e-05,1.5978014252388713e-05,0.0003674943278049404,1.5978014252388713e-05
83,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.0002556482280382194,1.5978014252388713e-05,1.5978014252388713e-05,0.0002556482280382194,1.5978014252388713e-05
84,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.0002556482280382194,1.5978014252388713e-05,1.5978014252388713e-05,0.0002556482280382194,1.5978014252388713e-05
85,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.0002556482280382194,1.5978014252388713e-05,1.5978014252388713e-05,0.0002556482280382194,1.5978014252388713e-05
86,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.0002556482280382194,1.5978014252388713e-05,1.5978014252388713e-05,0.0002556482280382194,1.5978014252388713e-05
87,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.00019173617102866456,1.5978014252388713e-05,1.5978014252388713e-05,0.0002556482280382194,1.5978014252388713e-05
88,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,0.00019173617102866456,1.5978014252388713e-05,1.5978014252388713e-05,7.989007126194357e-05,1.5978014252388713e-05
89,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,7.989007126194357e-05,1.5978014252388713e-05,1.5978014252388713e-05,7.989007126194357e-05,1.5978014252388713e-05
90,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,7.989007126194357e-05,1.5978014252388713e-05,1.5978014252388713e-05,7.989007126194357e-05,1.5978014252388713e-05
91,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,7.989007126194357e-05,1.5978014252388713e-05,1.5978014252388713e-05,7.989007126194357e-05,1.5978014252388713e-05
92,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,7.989007126194357e-05,1.5978014252388713e-05,1.5978014252388713e-05,7.989007126194357e-05,1.5978014252388713e-05
93,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,7.989007126194357e-05,1.5978014252388713e-05,1.5978014252388713e-05,7.989007126194357e-05,1.5978014252388713e-05
94,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,7.989007126194357e-05,1.5978014252388713e-05,1.5978014252388713e-05,7.989007126194357e-05,1.5978014252388713e-05
95,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,7.989007126194357e-05,1.5978014252388713e-05,1.5978014252388713e-05,7.989007126194357e-05,1.5978014252388713e-05
96,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05
97,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05
98,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05,1.5978014252388713e-05
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
