f,in_degree_centrality,out_degree_centrality,betweenness_centrality,eigenvector_centrality,pagerank,core_number,closeness_centrality,katz_centrality
44,0.00010904530832560929,2.7261327081402323e-05,2.7261327081402323e-05,0.02382639986914563,0.00010904530832560929,2.7261327081402323e-05,0.021618232375552042,0.00010904530832560929
45,0.00010904530832560929,2.7261327081402323e-05,2.7261327081402323e-05,0.021154789815168204,0.00010904530832560929,2.7261327081402323e-05,0.019982552750667903,0.00010904530832560929
46,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.017338204023771876,0.00010904530832560929,2.7261327081402323e-05,0.01630227359467859,0.00010904530832560929
47,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.0164385802300856,0.00010904530832560929,2.7261327081402323e-05,0.0152663431655853,0.00010904530832560929
48,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.014830161932282863,0.00010904530832560929,2.7261327081402323e-05,0.010304781636770078,0.00010904530832560929
49,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.01327626628864293,0.00010904530832560929,2.7261327081402323e-05,0.009732293768060628,0.00010904530832560929
50,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.010577394907584102,0.00010904530832560929,2.7261327081402323e-05,0.007224251676571616,0.00010904530832560929
51,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.008669102011885938,2.7261327081402323e-05,2.7261327081402323e-05,0.006869854424513385,0.00010904530832560929
52,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.007087945041164604,2.7261327081402323e-05,2.7261327081402323e-05,0.006869854424513385,0.00010904530832560929
53,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.00550678807044327,2.7261327081402323e-05,2.7261327081402323e-05,0.00610653726623412,0.00010904530832560929
54,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.004988822855896625,2.7261327081402323e-05,2.7261327081402323e-05,0.005125129491303637,2.7261327081402323e-05
55,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.004307289678861567,2.7261327081402323e-05,2.7261327081402323e-05,0.0039256310997219344,2.7261327081402323e-05
56,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.0020718608581865765,2.7261327081402323e-05,2.7261327081402323e-05,0.0018265089144539556,2.7261327081402323e-05
57,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.0017992475873725533,2.7261327081402323e-05,2.7261327081402323e-05,0.00032713592497682787,2.7261327081402323e-05
58,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.000845101139523472,2.7261327081402323e-05,2.7261327081402323e-05,0.00032713592497682787,2.7261327081402323e-05
59,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.00032713592497682787,2.7261327081402323e-05,2.7261327081402323e-05,0.00032713592497682787,2.7261327081402323e-05
60,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.00032713592497682787,2.7261327081402323e-05,2.7261327081402323e-05,0.00032713592497682787,2.7261327081402323e-05
61,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.00032713592497682787,2.7261327081402323e-05,2.7261327081402323e-05,0.00032713592497682787,2.7261327081402323e-05
62,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.00032713592497682787,2.7261327081402323e-05,2.7261327081402323e-05,0.00032713592497682787,2.7261327081402323e-05
63,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.00032713592497682787,2.7261327081402323e-05,2.7261327081402323e-05,0.00032713592497682787,2.7261327081402323e-05
64,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.00021809061665121858,2.7261327081402323e-05,2.7261327081402323e-05,0.00021809061665121858,2.7261327081402323e-05
65,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.00021809061665121858,2.7261327081402323e-05,2.7261327081402323e-05,0.00021809061665121858,2.7261327081402323e-05
66,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.00021809061665121858,2.7261327081402323e-05,2.7261327081402323e-05,0.00021809061665121858,2.7261327081402323e-05
67,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.00021809061665121858,2.7261327081402323e-05,2.7261327081402323e-05,0.00019082928956981626,2.7261327081402323e-05
68,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.00021809061665121858,2.7261327081402323e-05,2.7261327081402323e-05,0.00019082928956981626,2.7261327081402323e-05
69,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.00021809061665121858,2.7261327081402323e-05,2.7261327081402323e-05,0.00019082928956981626,2.7261327081402323e-05
70,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.00019082928956981626,2.7261327081402323e-05,2.7261327081402323e-05,0.00019082928956981626,2.7261327081402323e-05
71,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.00019082928956981626,2.7261327081402323e-05,2.7261327081402323e-05,0.00019082928956981626,2.7261327081402323e-05
72,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.00019082928956981626,2.7261327081402323e-05,2.7261327081402323e-05,0.00019082928956981626,2.7261327081402323e-05
73,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.00019082928956981626,2.7261327081402323e-05,2.7261327081402323e-05,0.00019082928956981626,2.7261327081402323e-05
74,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.00019082928956981626,2.7261327081402323e-05,2.7261327081402323e-05,0.00019082928956981626,2.7261327081402323e-05
75,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.00019082928956981626,2.7261327081402323e-05,2.7261327081402323e-05,0.00019082928956981626,2.7261327081402323e-05
76,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.00010904530832560929,2.7261327081402323e-05,2.7261327081402323e-05,0.00010904530832560929,2.7261327081402323e-05
77,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.00010904530832560929,2.7261327081402323e-05,2.7261327081402323e-05,0.00010904530832560929,2.7261327081402323e-05
78,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.00010904530832560929,2.7261327081402323e-05,2.7261327081402323e-05,0.00010904530832560929,2.7261327081402323e-05
79,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.00010904530832560929,2.7261327081402323e-05,2.7261327081402323e-05,0.00010904530832560929,2.7261327081402323e-05
80,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.00010904530832560929,2.7261327081402323e-05,2.7261327081402323e-05,0.00010904530832560929,2.7261327081402323e-05
81,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.00010904530832560929,2.7261327081402323e-05,2.7261327081402323e-05,0.00010904530832560929,2.7261327081402323e-05
82,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.00010904530832560929,2.7261327081402323e-05,2.7261327081402323e-05,0.00010904530832560929,2.7261327081402323e-05
83,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.00010904530832560929,2.7261327081402323e-05,2.7261327081402323e-05,0.00010904530832560929,2.7261327081402323e-05
84,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.00010904530832560929,2.7261327081402323e-05,2.7261327081402323e-05,0.00010904530832560929,2.7261327081402323e-05
85,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.00010904530832560929,2.7261327081402323e-05,2.7261327081402323e-05,0.00010904530832560929,2.7261327081402323e-05
86,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.00010904530832560929,2.7261327081402323e-05,2.7261327081402323e-05,0.00010904530832560929,2.7261327081402323e-05
87,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.00010904530832560929,2.7261327081402323e-05,2.7261327081402323e-05,0.00010904530832560929,2.7261327081402323e-05
88,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.00010904530832560929,2.7261327081402323e-05,2.7261327081402323e-05,0.00010904530832560929,2.7261327081402323e-05
89,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.00010904530832560929,2.7261327081402323e-05,2.7261327081402323e-05,0.00010904530832560929,2.7261327081402323e-05
90,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.00010904530832560929,2.7261327081402323e-05,2.7261327081402323e-05,0.00010904530832560929,2.7261327081402323e-05
91,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.00010904530832560929,2.7261327081402323e-05,2.7261327081402323e-05,0.00010904530832560929,2.7261327081402323e-05
92,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.00010904530832560929,2.7261327081402323e-05,2.7261327081402323e-05,0.00010904530832560929,2.7261327081402323e-05
93,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.00010904530832560929,2.7261327081402323e-05,2.7261327081402323e-05,0.00010904530832560929,2.7261327081402323e-05
94,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.00010904530832560929,2.7261327081402323e-05,2.7261327081402323e-05,0.00010904530832560929,2.7261327081402323e-05
95,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,0.00010904530832560929,2.7261327081402323e-05,2.7261327081402323e-05,0.00010904530832560929,2.7261327081402323e-05
96,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05
97,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05
98,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05,2.7261327081402323e-05
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
