f,in_degree_centrality,out_degree_centrality,betweenness_centrality,eigenvector_centrality,pagerank,core_number,closeness_centrality,katz_centrality
23,0.10874971738638933,0.0005652272213429799,0.00011304544426859598,0.17906398372145602,0.13565453312231518,0.10501921772552567,0.174316075062175,0.13045444268595977
24,0.09676690029391816,0.0005652272213429799,0.00011304544426859598,0.17567262039339815,0.1267239430250961,0.08738412841962469,0.1691159846258196,0.12412389780691838
25,0.08670585575401311,0.00033913633280578795,0.00011304544426859598,0.16956816640289396,0.11835858014921999,0.07347953877458738,0.16108975808274925,0.11609767126384807
26,0.08421885598010401,0.00011304544426859598,0.00011304544426859598,0.1600723490843319,0.11055844449468687,0.06601853945286006,0.15588966764639384,0.10705403572236039
27,0.08105358354058331,0.00011304544426859598,0.00011304544426859598,0.1569070766448112,0.10083653628758761,0.057992312909789734,0.15001130454442685,0.10072349084331901
28,0.07314040244178159,0.00011304544426859598,0.00011304544426859598,0.15035044087723265,0.09405380963147185,0.04725299570427312,0.14469816866380286,0.09450599140854624
29,0.06714899389554602,0.00011304544426859598,0.00011304544426859598,0.14277639611123671,0.08365362875876102,0.03176576983947547,0.13938503278317885,0.08286231064888085
30,0.060253221795161654,0.00011304544426859598,0.00011304544426859598,0.13825457834049287,0.0786796292109428,0.027470042957268823,0.13350666968121186,0.07449694777300475
31,0.05460094958173185,0.00011304544426859598,0.00011304544426859598,0.13260230612706309,0.06534026678724847,0.021478634411033235,0.1290978973547366,0.06794031200542618
32,0.04069635993669455,0.00011304544426859598,0.00011304544426859598,0.12875876102193082,0.057992312909789734,0.01627854397467782,0.12378476147411259,0.06285326701333936
33,0.026339588514582863,0.00011304544426859598,0.00011304544426859598,0.12231517069862084,0.04917476825683925,0.011869771648202578,0.11813248926068279,0.05494008591453765
34,0.018991634637124125,0.00011304544426859598,0.00011304544426859598,0.11688898937372824,0.04182681437938051,0.007347953877458738,0.11474112593262492,0.04442685959755822
35,0.017522043861632378,0.00011304544426859598,0.00011304544426859598,0.11327153515713317,0.03696586027583088,0.0029391815509834953,0.11055844449468687,0.03798326927424825
36,0.01627854397467782,0.00011304544426859598,0.00011304544426859598,0.10750621749943477,0.02893963373276057,0.0005652272213429799,0.10411485417137689,0.03187881528374407
37,0.01627854397467782,0.00011304544426859598,0.00011304544426859598,0.1037757178385711,0.022043861632376215,0.00011304544426859598,0.09416685507574045,0.02893963373276057
38,0.006556635767578567,0.00011304544426859598,0.00011304544426859598,0.09789735473660412,0.017182907528826587,0.00011304544426859598,0.09054940085914538,0.018878589192855528
39,0.00531313588062401,0.00011304544426859598,0.00011304544426859598,0.09439294596427764,0.01266108975808275,0.00011304544426859598,0.08218403798326927,0.007121862988921547
40,0.0036174542165950713,0.00011304544426859598,0.00011304544426859598,0.08862762830657925,0.005200090436355415,0.00011304544426859598,0.07822744743386842,0.0009043635541487678
41,0.0005652272213429799,0.00011304544426859598,0.00011304544426859598,0.08229708342753787,0.0023739543296405156,0.00011304544426859598,0.07540131132715351,0.0009043635541487678
42,0.0005652272213429799,0.00011304544426859598,0.00011304544426859598,0.07675785665837667,0.0023739543296405156,0.00011304544426859598,0.0704273117793353,0.0009043635541487678
43,0.0005652272213429799,0.00011304544426859598,0.00011304544426859598,0.07223603888763283,0.0005652272213429799,0.00011304544426859598,0.06613158489712864,0.0009043635541487678
44,0.0005652272213429799,0.00011304544426859598,0.00011304544426859598,0.06647072122993443,0.0005652272213429799,0.00011304544426859598,0.06420981234456251,0.0009043635541487678
45,0.0005652272213429799,0.00011304544426859598,0.00011304544426859598,0.0617228125706534,0.0005652272213429799,0.00011304544426859598,0.061383676237847615,0.0009043635541487678
46,0.00033913633280578795,0.00011304544426859598,0.00011304544426859598,0.057992312909789734,0.0005652272213429799,0.00011304544426859598,0.05539226769161203,0.0009043635541487678
47,0.00033913633280578795,0.00011304544426859598,0.00011304544426859598,0.05234004069635994,0.0005652272213429799,0.00011304544426859598,0.05245308614062853,0.0005652272213429799
48,0.00033913633280578795,0.00011304544426859598,0.00011304544426859598,0.04634863215012435,0.0005652272213429799,0.00011304544426859598,0.047026904815735925,0.0005652272213429799
49,0.00033913633280578795,0.00011304544426859598,0.00011304544426859598,0.04521817770743839,0.0005652272213429799,0.00011304544426859598,0.04160072349084332,0.0005652272213429799
50,0.00033913633280578795,0.00011304544426859598,0.00011304544426859598,0.028487451955686187,0.0005652272213429799,0.00011304544426859598,0.026000452181777073,0.0005652272213429799
51,0.00033913633280578795,0.00011304544426859598,0.00011304544426859598,0.028487451955686187,0.0005652272213429799,0.00011304544426859598,0.021478634411033235,0.0004521817770743839
52,0.00033913633280578795,0.00011304544426859598,0.00011304544426859598,0.02611349762604567,0.0005652272213429799,0.00011304544426859598,0.02113949807822745,0.00033913633280578795
53,0.00033913633280578795,0.00011304544426859598,0.00011304544426859598,0.021591679855301832,0.0005652272213429799,0.00011304544426859598,0.02113949807822745,0.00033913633280578795
54,0.00033913633280578795,0.00011304544426859598,0.00011304544426859598,0.018313361971512548,0.00033913633280578795,0.00011304544426859598,0.017748134750169568,0.00033913633280578795
55,0.00033913633280578795,0.00011304544426859598,0.00011304544426859598,0.01797422563870676,0.00033913633280578795,0.00011304544426859598,0.015374180420529052,0.00033913633280578795
56,0.00033913633280578795,0.00011304544426859598,0.00011304544426859598,0.01740899841736378,0.00033913633280578795,0.00011304544426859598,0.013565453312231517,0.00033913633280578795
57,0.00033913633280578795,0.00011304544426859598,0.00011304544426859598,0.016165498530409224,0.00033913633280578795,0.00011304544426859598,0.006669681211847162,0.00033913633280578795
58,0.00033913633280578795,0.00011304544426859598,0.00011304544426859598,0.012321953425276961,0.00033913633280578795,0.00011304544426859598,0.006669681211847162,0.00033913633280578795
59,0.00033913633280578795,0.00011304544426859598,0.00011304544426859598,0.006669681211847162,0.00033913633280578795,0.00011304544426859598,0.006443590323309971,0.00033913633280578795
60,0.00033913633280578795,0.00011304544426859598,0.00011304544426859598,0.005878363101966991,0.00033913633280578795,0.00011304544426859598,0.006443590323309971,0.00033913633280578795
61,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.005878363101966991,0.00033913633280578795,0.00011304544426859598,0.006443590323309971,0.00011304544426859598
62,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.005878363101966991,0.00011304544426859598,0.00011304544426859598,0.005878363101966991,0.00011304544426859598
63,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.005878363101966991,0.00011304544426859598,0.00011304544426859598,0.0005652272213429799,0.00011304544426859598
64,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.0005652272213429799,0.00011304544426859598,0.00011304544426859598,0.0005652272213429799,0.00011304544426859598
65,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.0005652272213429799,0.00011304544426859598,0.00011304544426859598,0.0005652272213429799,0.00011304544426859598
66,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.0005652272213429799,0.00011304544426859598,0.00011304544426859598,0.0005652272213429799,0.00011304544426859598
67,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.0005652272213429799,0.00011304544426859598,0.00011304544426859598,0.0005652272213429799,0.00011304544426859598
68,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.0005652272213429799,0.00011304544426859598,0.00011304544426859598,0.0005652272213429799,0.00011304544426859598
69,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.0005652272213429799,0.00011304544426859598,0.00011304544426859598,0.0005652272213429799,0.00011304544426859598
70,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.0005652272213429799,0.00011304544426859598,0.00011304544426859598,0.0005652272213429799,0.00011304544426859598
71,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.0005652272213429799,0.00011304544426859598,0.00011304544426859598,0.0005652272213429799,0.00011304544426859598
72,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.0005652272213429799,0.00011304544426859598,0.00011304544426859598,0.0005652272213429799,0.00011304544426859598
73,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.0005652272213429799,0.00011304544426859598,0.00011304544426859598,0.0005652272213429799,0.00011304544426859598
74,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.0005652272213429799,0.00011304544426859598,0.00011304544426859598,0.0005652272213429799,0.00011304544426859598
75,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.0005652272213429799,0.00011304544426859598,0.00011304544426859598,0.0005652272213429799,0.00011304544426859598
76,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.0005652272213429799,0.00011304544426859598,0.00011304544426859598,0.0005652272213429799,0.00011304544426859598
77,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.0005652272213429799,0.00011304544426859598,0.00011304544426859598,0.0005652272213429799,0.00011304544426859598
78,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.0005652272213429799,0.00011304544426859598,0.00011304544426859598,0.0005652272213429799,0.00011304544426859598
79,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.0005652272213429799,0.00011304544426859598,0.00011304544426859598,0.0005652272213429799,0.00011304544426859598
80,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.0005652272213429799,0.00011304544426859598,0.00011304544426859598,0.0005652272213429799,0.00011304544426859598
81,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.0004521817770743839,0.00011304544426859598,0.00011304544426859598,0.0005652272213429799,0.00011304544426859598
82,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.0004521817770743839,0.00011304544426859598,0.00011304544426859598,0.0005652272213429799,0.00011304544426859598
83,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598
84,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598
85,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598
86,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598
87,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598
88,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598
89,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598
90,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598
91,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598
92,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598
93,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598
94,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598
95,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598
96,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598
97,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598
98,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598,0.00011304544426859598
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
