f,degree_centrality,betweenness_centrality,eigenvector_centrality,pagerank,core_number,closeness_centrality
78,7.54204691153179e-05,7.54204691153179e-05,0.0003016818764612716,3.771023455765895e-05,0.00011313070367297684,0.0003016818764612716
79,7.54204691153179e-05,7.54204691153179e-05,0.0003016818764612716,3.771023455765895e-05,0.00011313070367297684,0.0003016818764612716
80,7.54204691153179e-05,7.54204691153179e-05,0.0003016818764612716,3.771023455765895e-05,0.00011313070367297684,0.0003016818764612716
81,7.54204691153179e-05,7.54204691153179e-05,0.0003016818764612716,3.771023455765895e-05,0.00011313070367297684,0.0003016818764612716
82,7.54204691153179e-05,7.54204691153179e-05,0.0003016818764612716,3.771023455765895e-05,0.00011313070367297684,0.0003016818764612716
83,7.54204691153179e-05,7.54204691153179e-05,0.00011313070367297684,3.771023455765895e-05,0.00011313070367297684,0.0003016818764612716
84,7.54204691153179e-05,7.54204691153179e-05,0.00011313070367297684,3.771023455765895e-05,0.00011313070367297684,0.0003016818764612716
85,7.54204691153179e-05,7.54204691153179e-05,0.00011313070367297684,3.771023455765895e-05,0.00011313070367297684,0.0003016818764612716
86,7.54204691153179e-05,7.54204691153179e-05,0.00011313070367297684,3.771023455765895e-05,0.00011313070367297684,0.0003016818764612716
87,7.54204691153179e-05,7.54204691153179e-05,0.00011313070367297684,3.771023455765895e-05,0.00011313070367297684,0.0003016818764612716
88,7.54204691153179e-05,7.54204691153179e-05,0.00011313070367297684,3.771023455765895e-05,0.00011313070367297684,0.0003016818764612716
89,7.54204691153179e-05,7.54204691153179e-05,0.00011313070367297684,3.771023455765895e-05,0.00011313070367297684,0.00011313070367297684
90,7.54204691153179e-05,7.54204691153179e-05,0.00011313070367297684,3.771023455765895e-05,0.00011313070367297684,0.00011313070367297684
91,7.54204691153179e-05,7.54204691153179e-05,0.00011313070367297684,3.771023455765895e-05,0.00011313070367297684,0.00011313070367297684
92,7.54204691153179e-05,7.54204691153179e-05,0.00011313070367297684,3.771023455765895e-05,0.00011313070367297684,0.00011313070367297684
93,7.54204691153179e-05,7.54204691153179e-05,0.00011313070367297684,3.771023455765895e-05,0.00011313070367297684,0.00011313070367297684
94,7.54204691153179e-05,7.54204691153179e-05,0.00011313070367297684,3.771023455765895e-05,0.00011313070367297684,0.00011313070367297684
95,3.771023455765895e-05,3.771023455765895e-05,0.00011313070367297684,3.771023455765895e-05,0.00011313070367297684,0.00011313070367297684
96,3.771023455765895e-05,3.771023455765895e-05,7.54204691153179e-05,3.771023455765895e-05,0.00011313070367297684,0.00011313070367297684
97,3.771023455765895e-05,3.771023455765895e-05,7.54204691153179e-05,3.771023455765895e-05,0.00011313070367297684,7.54204691153179e-05
98,3.771023455765895e-05,3.771023455765895e-05,7.54204691153179e-05,3.771023455765895e-05,0.00011313070367297684,7.54204691153179e-05
99,0.0,0.0,0.0,0.0,0.0,0.0
