f,in_degree_centrality,out_degree_centrality,betweenness_centrality,eigenvector_centrality,pagerank,core_number,closeness_centrality,katz_centrality
13,0.06616123771322784,0.0135319786661965,4.407810640454886e-05,0.10953409441530391,0.08590822938246573,0.05787455370917265,0.1079913606911447,0.07012826728963724
14,0.06096002115749107,0.007845902940009697,4.407810640454886e-05,0.10375986247630802,0.07277295367391017,0.04535637149028078,0.09988098911270772,0.05906466258209547
15,0.05386344602635871,0.005377528981354961,4.407810640454886e-05,0.096531053025962,0.06272314541367303,0.03689337506060739,0.09238771102393441,0.052893727685458636
16,0.04376955965971702,4.407810640454886e-05,4.407810640454886e-05,0.08811213470269318,0.05320227443029048,0.025741614140256535,0.08599638559527482,0.042623528893198745
17,0.03658482831577555,4.407810640454886e-05,4.407810640454886e-05,0.07951690395380615,0.04606162119275356,0.01864503900912417,0.08145634063560629,0.03601181293251642
18,0.0250804425441883,4.407810640454886e-05,4.407810640454886e-05,0.07378675012121479,0.03856834310398025,0.009256402344955261,0.07581434301582404,0.03222109578172522
19,0.011945166835632742,4.407810640454886e-05,4.407810640454886e-05,0.07087759509851457,0.030281659099925067,0.002512452065059285,0.07123021994975096,0.02582977035306563
20,0.009829417728214395,4.407810640454886e-05,4.407810640454886e-05,0.06752765901176885,0.023802177458456385,0.0003526248512363909,0.06673425309648698,0.01736677392339225
21,0.006876184599109623,4.407810640454886e-05,4.407810640454886e-05,0.062238286243222994,0.02203905320227443,0.0002203905320227443,0.06060739630625468,0.011328073345969056
22,0.000617093489663684,4.407810640454886e-05,4.407810640454886e-05,0.05769824128355446,0.015779962092828493,4.407810640454886e-05,0.056155507559395246,0.0044959668532639835
23,0.00026446863842729314,4.407810640454886e-05,4.407810640454886e-05,0.05165954070613126,0.00969718340900075,4.407810640454886e-05,0.05236479040860405,0.000617093489663684
24,0.00026446863842729314,4.407810640454886e-05,4.407810640454886e-05,0.0484418389385992,0.0008815621280909772,4.407810640454886e-05,0.045003746639044384,0.000617093489663684
25,0.00026446863842729314,4.407810640454886e-05,4.407810640454886e-05,0.043108388063648785,0.0008815621280909772,4.407810640454886e-05,0.04306430995724424,0.000617093489663684
26,0.00026446863842729314,4.407810640454886e-05,4.407810640454886e-05,0.03883281174240755,0.0008815621280909772,4.407810640454886e-05,0.0386124212103848,0.000617093489663684
27,0.00026446863842729314,4.407810640454886e-05,4.407810640454886e-05,0.03724599991184379,0.0008815621280909772,4.407810640454886e-05,0.03389606382509808,0.000617093489663684
28,0.00026446863842729314,4.407810640454886e-05,4.407810640454886e-05,0.030369815312734166,0.00026446863842729314,4.407810640454886e-05,0.03164808039846608,0.000617093489663684
29,0.00026446863842729314,4.407810640454886e-05,4.407810640454886e-05,0.027901441354079428,0.00026446863842729314,4.407810640454886e-05,0.028342222418124917,0.00026446863842729314
30,0.00026446863842729314,4.407810640454886e-05,4.407810640454886e-05,0.02741658218362939,0.00026446863842729314,4.407810640454886e-05,0.026094238991492925,0.00026446863842729314
31,0.00026446863842729314,4.407810640454886e-05,4.407810640454886e-05,0.022259443734297175,0.00026446863842729314,4.407810640454886e-05,0.024683739586547362,0.00026446863842729314
32,0.00026446863842729314,4.407810640454886e-05,4.407810640454886e-05,0.02009961652047428,0.00026446863842729314,4.407810640454886e-05,0.022391678053510822,0.00026446863842729314
33,0.00026446863842729314,4.407810640454886e-05,4.407810640454886e-05,0.019262132498787853,0.00026446863842729314,4.407810640454886e-05,0.019614757350024242,0.00026446863842729314
34,0.00026446863842729314,4.407810640454886e-05,4.407810640454886e-05,0.017543086349010445,0.00026446863842729314,4.407810640454886e-05,0.017499008242605897,0.00026446863842729314
35,0.00026446863842729314,4.407810640454886e-05,4.407810640454886e-05,0.01666152422091947,0.00026446863842729314,4.407810640454886e-05,0.016308899369683078,0.00026446863842729314
36,0.00013223431921364657,4.407810640454886e-05,4.407810640454886e-05,0.012870807070128268,0.00026446863842729314,4.407810640454886e-05,0.015251024815973905,0.00026446863842729314
37,0.00013223431921364657,4.407810640454886e-05,4.407810640454886e-05,0.011680698197205448,0.00026446863842729314,4.407810640454886e-05,0.01004980826023714,0.00026446863842729314
38,0.00013223431921364657,4.407810640454886e-05,4.407810640454886e-05,0.010182042579450786,0.00026446863842729314,4.407810640454886e-05,0.009080089919337066,0.00026446863842729314
39,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,0.009212324238550711,0.00026446863842729314,4.407810640454886e-05,0.008418918323268833,4.407810640454886e-05
40,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,0.006347247322255036,0.00026446863842729314,4.407810640454886e-05,0.008154449684841539,4.407810640454886e-05
41,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,0.004540044959668533,0.00026446863842729314,4.407810640454886e-05,0.007581434301582404,4.407810640454886e-05
42,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,0.004540044959668533,0.00026446863842729314,4.407810640454886e-05,0.004407810640454886,4.407810640454886e-05
43,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,0.004407810640454886,4.407810640454886e-05,4.407810640454886e-05,0.004407810640454886,4.407810640454886e-05
44,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,0.003570326618768458,4.407810640454886e-05,4.407810640454886e-05,0.004407810640454886,4.407810640454886e-05
45,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,0.003570326618768458,4.407810640454886e-05,4.407810640454886e-05,0.003570326618768458,4.407810640454886e-05
46,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,0.003570326618768458,4.407810640454886e-05,4.407810640454886e-05,0.003570326618768458,4.407810640454886e-05
47,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,0.0032617798739366156,4.407810640454886e-05,4.407810640454886e-05,0.0032617798739366156,4.407810640454886e-05
48,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,0.0026446863842729314,4.407810640454886e-05,4.407810640454886e-05,0.003217701767532067,4.407810640454886e-05
49,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,0.0018512804689910522,4.407810640454886e-05,4.407810640454886e-05,0.0002203905320227443,4.407810640454886e-05
50,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,0.0002203905320227443,4.407810640454886e-05,4.407810640454886e-05,0.0002203905320227443,4.407810640454886e-05
51,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,0.0002203905320227443,4.407810640454886e-05,4.407810640454886e-05,0.0002203905320227443,4.407810640454886e-05
52,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,0.0002203905320227443,4.407810640454886e-05,4.407810640454886e-05,0.0002203905320227443,4.407810640454886e-05
53,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,0.0002203905320227443,4.407810640454886e-05,4.407810640454886e-05,0.0002203905320227443,4.407810640454886e-05
54,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,0.0002203905320227443,4.407810640454886e-05,4.407810640454886e-05,0.0002203905320227443,4.407810640454886e-05
55,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,0.0002203905320227443,4.407810640454886e-05,4.407810640454886e-05,0.0002203905320227443,4.407810640454886e-05
56,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,0.0002203905320227443,4.407810640454886e-05,4.407810640454886e-05,0.0002203905320227443,4.407810640454886e-05
57,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,0.0002203905320227443,4.407810640454886e-05,4.407810640454886e-05,0.0002203905320227443,4.407810640454886e-05
58,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,0.0002203905320227443,4.407810640454886e-05,4.407810640454886e-05,0.0002203905320227443,4.407810640454886e-05
59,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,0.0002203905320227443,4.407810640454886e-05,4.407810640454886e-05,0.0002203905320227443,4.407810640454886e-05
60,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,0.0002203905320227443,4.407810640454886e-05,4.407810640454886e-05,0.0002203905320227443,4.407810640454886e-05
61,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,0.0002203905320227443,4.407810640454886e-05
62,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05
63,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05
64,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05
65,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05
66,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05
67,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05
68,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05
69,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05
70,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05
71,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05
72,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05
73,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05
74,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05
75,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05
76,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05
77,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05
78,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05
79,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05
80,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05
81,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05
82,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05
83,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05
84,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05
85,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05
86,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05
87,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05
88,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05
89,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05
90,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05
91,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05
92,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05
93,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05
94,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05
95,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05
96,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05
97,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05
98,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05,4.407810640454886e-05
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
