f,in_degree_centrality,out_degree_centrality,betweenness_centrality,eigenvector_centrality,pagerank,core_number,closeness_centrality,katz_centrality
35,0.02721588819418904,9.194556822361162e-05,9.194556822361162e-05,0.11594336152997425,0.043949981610886354,0.02556086796616403,0.1130930489150423,0.05663847002574476
36,0.025836704670834865,9.194556822361162e-05,9.194556822361162e-05,0.10895549834497978,0.039628539904376606,0.01655020228025009,0.10610518573004782,0.05029422581831556
37,0.025836704670834865,9.194556822361162e-05,9.194556822361162e-05,0.10343876425156308,0.03447958808385436,0.011125413755057005,0.10251930856932696,0.04597278411180581
38,0.02317028319235013,9.194556822361162e-05,9.194556822361162e-05,0.10104817947774918,0.030985656491357115,0.005516734093416698,0.09700257447591026,0.031997057741816846
39,0.0221588819418904,9.194556822361162e-05,9.194556822361162e-05,0.09902537697682971,0.028135343876425155,0.0009194556822361162,0.09231335049650607,0.02896285399043766
40,0.01940051489518205,9.194556822361162e-05,9.194556822361162e-05,0.09580728208900331,0.023997793306362633,0.0006436189775652813,0.08762412651710187,0.027675616035307098
41,0.01811327694005149,9.194556822361162e-05,9.194556822361162e-05,0.08909525560867966,0.016642147848473704,0.0005516734093416697,0.08458992276572269,0.026204486943729313
42,0.011769032732622288,9.194556822361162e-05,9.194556822361162e-05,0.08247517469657963,0.008183155571901435,0.0005516734093416697,0.07456785582934902,0.022894446487679295
43,0.010297903641044501,9.194556822361162e-05,9.194556822361162e-05,0.07714233173961015,0.007999264435454212,0.0005516734093416697,0.07208532548731152,0.019584406031629274
44,0.0011033468186833395,9.194556822361162e-05,9.194556822361162e-05,0.07346450901066569,0.002390584773813902,9.194556822361162e-05,0.06601691798455314,0.01645825671202648
45,0.0005516734093416697,9.194556822361162e-05,9.194556822361162e-05,0.06840750275836704,0.002390584773813902,9.194556822361162e-05,0.06426995218830453,0.008642883413019492
46,0.0005516734093416697,9.194556822361162e-05,9.194556822361162e-05,0.06399411548363369,0.002390584773813902,9.194556822361162e-05,0.06381022434718646,0.006344244207429202
47,0.0005516734093416697,9.194556822361162e-05,9.194556822361162e-05,0.060867966164030896,0.0011033468186833395,9.194556822361162e-05,0.06307465980139758,0.0005516734093416697
48,0.0005516734093416697,9.194556822361162e-05,9.194556822361162e-05,0.05893710923133505,0.0011033468186833395,9.194556822361162e-05,0.05737403457153365,0.0005516734093416697
49,0.0005516734093416697,9.194556822361162e-05,9.194556822361162e-05,0.058293490253769766,0.0011033468186833395,9.194556822361162e-05,0.05314453843324752,0.0005516734093416697
50,0.0005516734093416697,9.194556822361162e-05,9.194556822361162e-05,0.05323648400147113,0.0011033468186833395,9.194556822361162e-05,0.05001838911364472,0.0005516734093416697
51,0.0005516734093416697,9.194556822361162e-05,9.194556822361162e-05,0.04863920559029055,0.0011033468186833395,9.194556822361162e-05,0.049558661272526665,0.0005516734093416697
52,0.0005516734093416697,9.194556822361162e-05,9.194556822361162e-05,0.04698418536226554,9.194556822361162e-05,9.194556822361162e-05,0.04615667524825304,0.0005516734093416697
53,0.0005516734093416697,9.194556822361162e-05,9.194556822361162e-05,0.04321441706509746,9.194556822361162e-05,9.194556822361162e-05,0.04082383229128356,0.0005516734093416697
54,0.0005516734093416697,9.194556822361162e-05,9.194556822361162e-05,0.042111070246414126,9.194556822361162e-05,9.194556822361162e-05,0.038249356381022434,0.0005516734093416697
55,0.0005516734093416697,9.194556822361162e-05,9.194556822361162e-05,0.03999632217727105,9.194556822361162e-05,9.194556822361162e-05,0.035215152629643254,0.0005516734093416697
56,0.0005516734093416697,9.194556822361162e-05,9.194556822361162e-05,0.03337624126517102,9.194556822361162e-05,9.194556822361162e-05,0.03116954762780434,0.0005516734093416697
57,0.0005516734093416697,9.194556822361162e-05,9.194556822361162e-05,0.032640676719382124,9.194556822361162e-05,9.194556822361162e-05,0.030801765354909895,0.0005516734093416697
58,0.0005516734093416697,9.194556822361162e-05,9.194556822361162e-05,0.030433983082015448,9.194556822361162e-05,9.194556822361162e-05,0.029790364104450167,0.0005516734093416697
59,0.0005516734093416697,9.194556822361162e-05,9.194556822361162e-05,0.027491724898859874,9.194556822361162e-05,9.194556822361162e-05,0.027031997057741817,0.0005516734093416697
60,0.0005516734093416697,9.194556822361162e-05,9.194556822361162e-05,0.027031997057741817,9.194556822361162e-05,9.194556822361162e-05,0.026296432511952923,0.0005516734093416697
61,0.0005516734093416697,9.194556822361162e-05,9.194556822361162e-05,0.026296432511952923,9.194556822361162e-05,9.194556822361162e-05,0.025744759102611255,0.0005516734093416697
62,0.0005516734093416697,9.194556822361162e-05,9.194556822361162e-05,0.025193085693269585,9.194556822361162e-05,9.194556822361162e-05,0.02510114012504597,0.0005516734093416697
63,0.0005516734093416697,9.194556822361162e-05,9.194556822361162e-05,0.02087164398675984,9.194556822361162e-05,9.194556822361162e-05,0.01930856932695844,0.0005516734093416697
64,9.194556822361162e-05,9.194556822361162e-05,9.194556822361162e-05,0.019124678190511217,9.194556822361162e-05,9.194556822361162e-05,0.01866495034939316,0.0005516734093416697
65,9.194556822361162e-05,9.194556822361162e-05,9.194556822361162e-05,0.018573004781169546,9.194556822361162e-05,9.194556822361162e-05,0.018573004781169546,0.0005516734093416697
66,9.194556822361162e-05,9.194556822361162e-05,9.194556822361162e-05,0.018573004781169546,9.194556822361162e-05,9.194556822361162e-05,0.018205222508275103,0.0005516734093416697
67,9.194556822361162e-05,9.194556822361162e-05,9.194556822361162e-05,0.01471129091577786,9.194556822361162e-05,9.194556822361162e-05,0.01296432511952924,0.0005516734093416697
68,9.194556822361162e-05,9.194556822361162e-05,9.194556822361162e-05,0.0118609783008459,9.194556822361162e-05,9.194556822361162e-05,0.0118609783008459,0.0005516734093416697
69,9.194556822361162e-05,9.194556822361162e-05,9.194556822361162e-05,0.011585141596175064,9.194556822361162e-05,9.194556822361162e-05,0.0118609783008459,0.0005516734093416697
70,9.194556822361162e-05,9.194556822361162e-05,9.194556822361162e-05,0.005884516366311144,9.194556822361162e-05,9.194556822361162e-05,0.005976461934534756,9.194556822361162e-05
71,9.194556822361162e-05,9.194556822361162e-05,9.194556822361162e-05,0.005792570798087532,9.194556822361162e-05,9.194556822361162e-05,0.005424788525193086,9.194556822361162e-05
72,9.194556822361162e-05,9.194556822361162e-05,9.194556822361162e-05,0.004873115115851416,9.194556822361162e-05,9.194556822361162e-05,0.004321441706509746,9.194556822361162e-05
73,9.194556822361162e-05,9.194556822361162e-05,9.194556822361162e-05,0.004873115115851416,9.194556822361162e-05,9.194556822361162e-05,0.004321441706509746,9.194556822361162e-05
74,9.194556822361162e-05,9.194556822361162e-05,9.194556822361162e-05,0.004321441706509746,9.194556822361162e-05,9.194556822361162e-05,0.00340198602427363,9.194556822361162e-05
75,9.194556822361162e-05,9.194556822361162e-05,9.194556822361162e-05,0.00340198602427363,9.194556822361162e-05,9.194556822361162e-05,0.0008275101140125046,9.194556822361162e-05
76,9.194556822361162e-05,9.194556822361162e-05,9.194556822361162e-05,0.0008275101140125046,9.194556822361162e-05,9.194556822361162e-05,0.0008275101140125046,9.194556822361162e-05
77,9.194556822361162e-05,9.194556822361162e-05,9.194556822361162e-05,0.0008275101140125046,9.194556822361162e-05,9.194556822361162e-05,0.0008275101140125046,9.194556822361162e-05
78,9.194556822361162e-05,9.194556822361162e-05,9.194556822361162e-05,0.0006436189775652813,9.194556822361162e-05,9.194556822361162e-05,0.0006436189775652813,9.194556822361162e-05
79,9.194556822361162e-05,9.194556822361162e-05,9.194556822361162e-05,0.0006436189775652813,9.194556822361162e-05,9.194556822361162e-05,0.0006436189775652813,9.194556822361162e-05
80,9.194556822361162e-05,9.194556822361162e-05,9.194556822361162e-05,0.0006436189775652813,9.194556822361162e-05,9.194556822361162e-05,0.0006436189775652813,9.194556822361162e-05
81,9.194556822361162e-05,9.194556822361162e-05,9.194556822361162e-05,0.0006436189775652813,9.194556822361162e-05,9.194556822361162e-05,0.0006436189775652813,9.194556822361162e-05
82,9.194556822361162e-05,9.194556822361162e-05,9.194556822361162e-05,0.0006436189775652813,9.194556822361162e-05,9.194556822361162e-05,0.0006436189775652813,9.194556822361162e-05
83,9.194556822361162e-05,9.194556822361162e-05,9.194556822361162e-05,0.0006436189775652813,9.194556822361162e-05,9.194556822361162e-05,0.0006436189775652813,9.194556822361162e-05
84,9.194556822361162e-05,9.194556822361162e-05,9.194556822361162e-05,0.0006436189775652813,9.194556822361162e-05,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05
85,9.194556822361162e-05,9.194556822361162e-05,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05
86,9.194556822361162e-05,9.194556822361162e-05,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05
87,9.194556822361162e-05,9.194556822361162e-05,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05
88,9.194556822361162e-05,9.194556822361162e-05,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05
89,9.194556822361162e-05,9.194556822361162e-05,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05
90,9.194556822361162e-05,9.194556822361162e-05,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05
91,9.194556822361162e-05,9.194556822361162e-05,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05
92,9.194556822361162e-05,9.194556822361162e-05,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05
93,9.194556822361162e-05,9.194556822361162e-05,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05
94,9.194556822361162e-05,9.194556822361162e-05,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05
95,9.194556822361162e-05,9.194556822361162e-05,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05
96,9.194556822361162e-05,9.194556822361162e-05,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05
97,9.194556822361162e-05,9.194556822361162e-05,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05
98,9.194556822361162e-05,9.194556822361162e-05,9.194556822361162e-05,9.194556822361162e-05,9.194556822361162e-05,9.194556822361162e-05,9.194556822361162e-05,9.194556822361162e-05
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
